sample_id,wav_path,start_time,end_time,tone,vowel,char,pinyin,region,site,speaker_id,paper_region,f1_mean_hz,f1_std_hz,f2_mean_hz,f2_std_hz,f3_mean_hz,f3_std_hz
0712_row_00000084,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0150.wav,1.0671,1.35139,低元音,a,败,201DTtnlm10150败,01当涂,01塘南,001徐大保,01当涂,532.1997680664062,207.0980224609375,1626.071044921875,502.073486328125,2361.535888671875,377.63592529296875
0712_row_00000085,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0151.wav,0.87314,1.2263,高元音,i,币,201DTtnlm10151币,01当涂,01塘南,001徐大保,01当涂,348.2151794433594,249.47166442871094,1739.822265625,638.02978515625,2494.81884765625,534.4222412109375
0712_row_00000086,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0154.wav,0.69514,1.03636,高元音,i,艺,201DTtnlm10154艺,01当涂,01塘南,001徐大保,01当涂,358.5270690917969,61.6875114440918,1390.653564453125,269.3596496582031,2461.060791015625,339.27923583984375
0712_row_00000087,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0155.wav,0.86379,1.13378,高元音,i,米,201DTtnlm10155米,01当涂,01塘南,001徐大保,01当涂,318.6903381347656,81.96452331542969,964.8834838867188,698.349365234375,2116.174072265625,362.27349853515625
0712_row_00000088,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0156.wav,0.74162,1.03867,高元音,i,低,201DTtnlm10156低,01当涂,01塘南,001徐大保,01当涂,381.44384765625,120.00846862792969,1686.66650390625,156.55702209472656,2656.689453125,317.26910400390625
0712_row_00000089,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0157.wav,0.73639,1.05848,高元音,i,梯,201DTtnlm10157梯,01当涂,01塘南,001徐大保,01当涂,355.8407287597656,124.29833984375,1606.4571533203125,392.9763488769531,2608.654541015625,405.9609680175781
0712_row_00000090,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0158.wav,0.73162,1.02786,高元音,i,剃,201DTtnlm10158剃,01当涂,01塘南,001徐大保,01当涂,404.0897521972656,165.20005798339844,1400.3184814453125,609.6149291992188,2372.688720703125,578.6644287109375
0712_row_00000091,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0159.wav,0.81078,1.09923,高元音,i,弟,201DTtnlm10159弟,01当涂,01塘南,001徐大保,01当涂,355.5555114746094,67.130126953125,1470.9136962890625,133.94973754882812,2199.67431640625,160.2591552734375
0712_row_00000092,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0160.wav,0.91293,1.2527,高元音,i,递,201DTtnlm10160递,01当涂,01塘南,001徐大保,01当涂,383.80340576171875,118.49056243896484,1318.5108642578125,481.89422607421875,2019.2159423828125,459.3450012207031
0712_row_00000093,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0161.wav,0.66147,1.0923,高元音,i,泥,,01当涂,01塘南,001徐大保,01当涂,295.6530456542969,64.88330841064453,1404.90185546875,701.54248046875,2256.96630859375,362.23223876953125
0712_row_00000094,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0162.wav,0.82414,1.19,高元音,i,犁,201DTtnlm10162犁,01当涂,01塘南,001徐大保,01当涂,319.5575866699219,42.53052520751953,1175.3587646484375,338.6347351074219,2111.8154296875,398.5496520996094
0712_row_00000095,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0163.wav,0.71866,1.16812,高元音,i,西,,01当涂,01塘南,001徐大保,01当涂,416.3337707519531,184.92974853515625,1538.5977783203125,348.4021911621094,2706.552978515625,433.7070007324219
0712_row_00000096,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0164.wav,0.78158,1.19073,高元音,i,洗,,01当涂,01塘南,001徐大保,01当涂,401.1998291015625,136.7888946533203,1414.0196533203125,458.1192626953125,2497.2236328125,498.7318420410156
0712_row_00000097,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0165.wav,0.99084,1.32637,高元音,i,鸡,201DTtnlm10165鸡,01当涂,01塘南,001徐大保,01当涂,454.7148742675781,397.9876708984375,1473.7432861328125,274.5546875,2498.979248046875,274.55743408203125
0712_row_00000098,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0166.wav,0.7809,1.19646,高元音,i,溪,,01当涂,01塘南,001徐大保,01当涂,419.22210693359375,113.51972198486328,1558.990966796875,330.4115295410156,2608.33349609375,387.65264892578125
0712_row_00000099,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0168.wav,1.09645,1.54286,高元音,i,系,,01当涂,01塘南,001徐大保,01当涂,416.2256164550781,119.82878875732422,1535.7127685546875,354.02655029296875,2678.37109375,435.2488098144531
0712_row_00000100,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0169.wav,0.80728,1.10087,中高元音,e,杯,201DTtnlm10169杯,01当涂,01塘南,001徐大保,01当涂,303.754638671875,68.8347396850586,1871.7486572265625,548.8305053710938,2514.021728515625,477.3338928222656
0712_row_00000101,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0170.wav,0.78343,1.02703,中高元音,e,配,201DTtnlm10170配,01当涂,01塘南,001徐大保,01当涂,327.55560302734375,91.93156433105469,1858.6556396484375,555.79736328125,2606.59228515625,305.0048522949219
0712_row_00000102,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0174.wav,0.86129,1.14866,中高元音,e,妹,201DTtnlm10174妹,01当涂,01塘南,001徐大保,01当涂,325.13397216796875,61.54680252075195,1259.01904296875,882.4408569335938,2391.53125,438.86297607421875
0712_row_00000103,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0175.wav,0.85996,1.13821,高元音,u,队,201DTtnlm10175队,01当涂,01塘南,001徐大保,01当涂,308.7353515625,32.0442008972168,1437.908935546875,866.7243041992188,2517.42822265625,287.21746826171875
0712_row_00000104,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0176.wav,1.02169,1.4376,中高元音,e,雷,,01当涂,01塘南,001徐大保,01当涂,285.98388671875,84.34317016601562,1667.793701171875,784.095458984375,2663.450439453125,378.4072265625
0712_row_00000105,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0179.wav,0.89771,1.27939,中高元音,e,灰,,01当涂,01塘南,001徐大保,01当涂,269.24456787109375,50.24088668823242,1519.9349365234375,744.9783935546875,2393.1591796875,602.3042602539062
0712_row_00000106,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0180.wav,0.72982,1.14242,高元音,u,回,,01当涂,01塘南,001徐大保,01当涂,347.6870422363281,148.2480926513672,1123.499267578125,648.802001953125,2184.77294921875,338.7630615234375
0712_row_00000107,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0181.wav,0.87607,1.19851,低元音,a,外,201DTtnlm10181外,01当涂,01塘南,001徐大保,01当涂,332.5310363769531,89.00528717041016,712.4306640625,113.65409088134766,1937.1163330078125,359.59100341796875
0712_row_00000108,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0182.wav,0.90448,1.21174,高元音,u,会,,01当涂,01塘南,001徐大保,01当涂,307.1995544433594,123.7615737915039,1445.239501953125,841.6502685546875,2217.6826171875,613.897705078125
0712_row_00000109,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0185.wav,0.93179,1.28668,低元音,a,怀,201DTtnlm10185怀,01当涂,01塘南,001徐大保,01当涂,497.3863525390625,223.56222534179688,1190.801513671875,491.2116394042969,2240.19775390625,502.5128479003906
0712_row_00000110,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0186.wav,0.86882,1.17247,低元音,a,坏,201DTtnlm10186坏,01当涂,01塘南,001徐大保,01当涂,350.9688415527344,229.51953125,1160.74267578125,624.2135620117188,1957.5760498046875,598.7969360351562
0712_row_00000111,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0188.wav,0.91804,1.18123,低元音,a,挂,201DTtnlm10188挂,01当涂,01塘南,001徐大保,01当涂,614.1402587890625,242.41688537597656,1028.3314208984375,247.582275390625,2035.7484130859375,764.4876098632812
0712_row_00000112,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0189.wav,0.97488,1.32245,低元音,a,歪,,01当涂,01塘南,001徐大保,01当涂,552.030517578125,146.40573120117188,1480.162353515625,503.5899963378906,2326.49755859375,403.6961669921875
0712_row_00000113,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0190.wav,0.88497,1.19135,低元音,a,画,201DTtnlm10190画,01当涂,01塘南,001徐大保,01当涂,616.540283203125,216.1254119873047,1061.35009765625,209.68983459472656,2316.5556640625,519.5974731445312
0712_row_00000114,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0192.wav,0.8316,1.14502,低元音,a,话,201DTtnlm10192话,01当涂,01塘南,001徐大保,01当涂,496.8966979980469,231.56320190429688,942.5882568359375,211.31008911132812,1807.691650390625,584.9473266601562
0712_row_00000115,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0193.wav,1.03672,1.4956,中高元音,e,岁,,01当涂,01塘南,001徐大保,01当涂,370.0950622558594,154.71456909179688,1337.6712646484375,738.716064453125,2418.579833984375,294.6270446777344
0712_row_00000116,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0194.wav,0.80751,1.15428,中高元音,e,卫,201DTtnlm10194卫,01当涂,01塘南,001徐大保,01当涂,336.599853515625,62.05638122558594,1134.9281005859375,782.2491455078125,2054.821533203125,698.497314453125
0712_row_00000117,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0195.wav,0.77251,1.16206,中高元音,e,肺,,01当涂,01塘南,001徐大保,01当涂,316.85711669921875,97.14279174804688,1413.2630615234375,608.1742553710938,2270.7275390625,283.4967346191406
0712_row_00000118,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0196.wav,0.91686,1.1853,中高元音,e,桂,201DTtnlm10196桂,01当涂,01塘南,001徐大保,01当涂,356.90997314453125,75.1196060180664,1415.2728271484375,725.3040161132812,2525.58935546875,241.39100646972656
0712_row_00000119,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0197.wav,0.86135,1.14627,中高元音,e,碑,201DTtnlm10197碑,01当涂,01塘南,001徐大保,01当涂,311.5100402832031,32.134864807128906,2254.578857421875,349.397216796875,2864.6904296875,282.4993591308594
0712_row_00000120,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0198.wav,0.9169,1.28123,高元音,i,皮,,01当涂,01塘南,001徐大保,01当涂,443.2659606933594,338.986572265625,1589.042236328125,406.1756286621094,2573.3818359375,451.0690002441406
0712_row_00000121,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0202.wav,0.85677,1.26885,高元音,i,知,201DTtnlm10202知,01当涂,01塘南,001徐大保,01当涂,348.3807067871094,146.67295837402344,1395.4942626953125,488.6647033691406,2350.798583984375,404.14111328125
0712_row_00000122,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0203.wav,0.66233,1.0919,高元音,i,池,,01当涂,01塘南,001徐大保,01当涂,347.46337890625,102.49412536621094,1303.2496337890625,542.85205078125,2288.601318359375,518.2138671875
0712_row_00000123,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0204.wav,0.94681,1.2326,高元音,i,纸,201DTtnlm10204纸,01当涂,01塘南,001徐大保,01当涂,384.5384521484375,99.94335174560547,1392.6197509765625,474.5405578613281,2148.86181640625,401.9605407714844
0712_row_00000124,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0205.wav,0.81369,1.13159,高元音,i,儿,201DTtnlm10205儿,01当涂,01塘南,001徐大保,01当涂,357.7926940917969,194.31080627441406,949.6382446289062,430.70263671875,1816.9234619140625,389.09527587890625
0712_row_00000125,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0207.wav,0.70552,1.14037,高元音,i,骑,,01当涂,01塘南,001徐大保,01当涂,457.5281982421875,333.8220520019531,1563.6806640625,519.2626953125,2647.829345703125,615.4783935546875
0712_row_00000126,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0210.wav,0.73413,1.1831,高元音,i,戏,,01当涂,01塘南,001徐大保,01当涂,562.1450805664062,423.3720397949219,1550.754638671875,530.262939453125,2696.7421875,596.5588989257812
0712_row_00000127,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0211.wav,0.70926,1.14243,高元音,i,移,201DTtnlm10211移,01当涂,01塘南,001徐大保,01当涂,343.1031799316406,79.9072036743164,1323.047607421875,190.7158660888672,2407.37548828125,218.09060668945312
0712_row_00000128,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0212.wav,1.09142,1.35769,高元音,i,比,201DTtnlm10212比,01当涂,01塘南,001徐大保,01当涂,346.3048095703125,73.919677734375,874.9251708984375,538.6561279296875,2023.30517578125,497.8697509765625
0712_row_00000129,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0213.wav,0.81751,1.14672,高元音,i,屁,,01当涂,01塘南,001徐大保,01当涂,378.3727722167969,131.50938415527344,1317.4044189453125,498.2908935546875,2297.2734375,489.8070373535156
0712_row_00000130,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0214.wav,0.76343,1.0792,高元音,i,鼻,,01当涂,01塘南,001徐大保,01当涂,314.248291015625,118.55205535888672,1209.5755615234375,682.613525390625,2189.389404296875,246.78977966308594
0712_row_00000131,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0214.wav,2.15052,2.39285,高元音,i,鼻,201DTtnlm10214鼻B,01当涂,01塘南,001徐大保,01当涂,461.1459045410156,141.64483642578125,1758.27978515625,616.1441040039062,2581.0908203125,215.91661071777344
0712_row_00000132,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0215.wav,0.70758,1.08057,中高元音,e,眉,,01当涂,01塘南,001徐大保,01当涂,321.6050720214844,57.7551383972168,1587.0029296875,806.618408203125,2526.89013671875,431.5600891113281
0712_row_00000133,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0216.wav,0.73473,1.01962,高元音,i,地,201DTtnlm10216地,01当涂,01塘南,001徐大保,01当涂,373.033203125,107.39667510986328,1458.8621826171875,431.6018981933594,2223.423828125,311.2105407714844
0712_row_00000134,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0217.wav,0.84836,1.2067,高元音,i,梨,201DTtnlm10217梨,01当涂,01塘南,001徐大保,01当涂,359.349853515625,76.15331268310547,1346.548095703125,485.9966735839844,2244.0615234375,376.3214416503906
0712_row_00000135,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0219.wav,0.70124,1.08822,高元音,i,死,,01当涂,01塘南,001徐大保,01当涂,469.0817565917969,282.1248474121094,1408.7711181640625,499.847412109375,2483.177734375,655.2188110351562
0712_row_00000136,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0220.wav,0.88792,1.32718,高元音,i,四,,01当涂,01塘南,001徐大保,01当涂,438.1800537109375,241.55335998535156,1448.77587890625,364.71484375,2567.587890625,482.21856689453125
0712_row_00000137,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0221.wav,0.78321,1.20072,高元音,i,迟,,01当涂,01塘南,001徐大保,01当涂,445.57904052734375,247.18251037597656,1344.730712890625,581.9365844726562,2282.662841796875,508.43994140625
0712_row_00000138,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0223.wav,0.76845,1.03834,高元音,i,指,201DTtnlm10223指,01当涂,01塘南,001徐大保,01当涂,534.7260131835938,110.50779724121094,1305.308837890625,237.15673828125,2413.5,279.7411193847656
0712_row_00000139,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0224.wav,0.7883,1.10204,高元音,i,二,201DTtnlm10224二,01当涂,01塘南,001徐大保,01当涂,489.00341796875,224.6127471923828,1088.6900634765625,402.4828186035156,1922.9200439453125,448.3553161621094
0712_row_00000140,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0226.wav,0.92502,1.32781,高元音,i,器,,01当涂,01塘南,001徐大保,01当涂,455.4961853027344,162.93128967285156,1447.4542236328125,468.6826477050781,2537.906005859375,538.123779296875
0712_row_00000141,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0228.wav,0.86185,1.1517,高元音,i,李,,01当涂,01塘南,001徐大保,01当涂,399.5255432128906,97.90849304199219,1328.85205078125,239.38916015625,2220.33447265625,384.85693359375
0712_row_00000142,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0229.wav,1.03412,1.27306,高元音,i,子,201DTtnlm10229子,01当涂,01塘南,001徐大保,01当涂,522.2578125,146.16517639160156,1399.1724853515625,268.7236022949219,2589.906494140625,210.65086364746094
0712_row_00000143,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0230.wav,0.93416,1.28163,高元音,i,字,201DTtnlm10230字,01当涂,01塘南,001徐大保,01当涂,359.26611328125,135.55081176757812,1560.5587158203125,237.86700439453125,2568.872314453125,422.1678466796875
