sample_id,wav_path,start_time,end_time,tone,vowel,char,pinyin,region,site,speaker_id
0712_row_00000126,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0210.wav,0.73413,1.1831,高元音,i,戏,,01当涂,01塘南,001徐大保
0712_row_00000127,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0211.wav,0.70926,1.14243,高元音,i,移,201DTtnlm10211移,01当涂,01塘南,001徐大保
0712_row_00000128,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0212.wav,1.09142,1.35769,高元音,i,比,201DTtnlm10212比,01当涂,01塘南,001徐大保
0712_row_00000129,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0213.wav,0.81751,1.14672,高元音,i,屁,,01当涂,01塘南,001徐大保
0712_row_00000130,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0214.wav,0.76343,1.0792,高元音,i,鼻,,01当涂,01塘南,001徐大保
0712_row_00000131,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0214.wav,2.15052,2.39285,高元音,i,鼻,201DTtnlm10214鼻B,01当涂,01塘南,001徐大保
0712_row_00000132,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0215.wav,0.70758,1.08057,中高元音,e,眉,,01当涂,01塘南,001徐大保
0712_row_00000133,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0216.wav,0.73473,1.01962,高元音,i,地,201DTtnlm10216地,01当涂,01塘南,001徐大保
0712_row_00000134,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0217.wav,0.84836,1.2067,高元音,i,梨,201DTtnlm10217梨,01当涂,01塘南,001徐大保
0712_row_00000135,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0219.wav,0.70124,1.08822,高元音,i,死,,01当涂,01塘南,001徐大保
0712_row_00000136,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0220.wav,0.88792,1.32718,高元音,i,四,,01当涂,01塘南,001徐大保
0712_row_00000137,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0221.wav,0.78321,1.20072,高元音,i,迟,,01当涂,01塘南,001徐大保
0712_row_00000138,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0223.wav,0.76845,1.03834,高元音,i,指,201DTtnlm10223指,01当涂,01塘南,001徐大保
0712_row_00000139,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0224.wav,0.7883,1.10204,高元音,i,二,201DTtnlm10224二,01当涂,01塘南,001徐大保
0712_row_00000140,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0226.wav,0.92502,1.32781,高元音,i,器,,01当涂,01塘南,001徐大保
0712_row_00000141,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0228.wav,0.86185,1.1517,高元音,i,李,,01当涂,01塘南,001徐大保
0712_row_00000142,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0229.wav,1.03412,1.27306,高元音,i,子,201DTtnlm10229子,01当涂,01塘南,001徐大保
0712_row_00000143,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0230.wav,0.93416,1.28163,高元音,i,字,201DTtnlm10230字,01当涂,01塘南,001徐大保
0712_row_00000144,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0231.wav,1.14609,1.5874,高元音,i,丝,,01当涂,01塘南,001徐大保
0712_row_00000145,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0233.wav,1.51505,1.93725,高元音,i,寺,,01当涂,01塘南,001徐大保
0712_row_00000146,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0234.wav,1.38842,1.72686,高元音,i,治,201DTtnlm10234治,01当涂,01塘南,001徐大保
0712_row_00000147,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0235.wav,1.12231,1.57467,高元音,i,柿,,01当涂,01塘南,001徐大保
0712_row_00000148,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0237.wav,1.0459,1.49231,高元音,i,使,,01当涂,01塘南,001徐大保
0712_row_00000149,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0238.wav,1.09377,1.52211,高元音,i,试,,01当涂,01塘南,001徐大保
0712_row_00000150,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0240.wav,1.22966,1.64805,高元音,i,市,,01当涂,01塘南,001徐大保
0712_row_00000151,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0241.wav,1.62698,1.93371,高元音,i,耳,201DTtnlm10241耳,01当涂,01塘南,001徐大保
0712_row_00000152,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0242.wav,1.41,1.85409,高元音,i,记,,01当涂,01塘南,001徐大保
0712_row_00000153,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0243.wav,1.01567,1.48675,高元音,i,棋,,01当涂,01塘南,001徐大保
0712_row_00000154,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0245.wav,1.08063,1.49637,高元音,i,意,201DTtnlm10245意,01当涂,01塘南,001徐大保
0712_row_00000155,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0246.wav,1.19934,1.5824,高元音,i,几,,01当涂,01塘南,001徐大保
0712_row_00000156,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0247.wav,1.31367,1.78469,高元音,i,气,,01当涂,01塘南,001徐大保
0712_row_00000157,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0248.wav,1.46609,1.95837,高元音,i,希,,01当涂,01塘南,001徐大保
0712_row_00000158,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0252.wav,1.35427,1.73585,高元音,u,吹,201DTtnlm10252吹,01当涂,01塘南,001徐大保
0712_row_00000159,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0254.wav,1.20582,1.52033,高元音,u,规,201DTtnlm10254规,01当涂,01塘南,001徐大保
0712_row_00000160,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0255.wav,1.03334,1.3802,高元音,u,亏,201DTtnlm10255亏,01当涂,01塘南,001徐大保
0712_row_00000161,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0256.wav,0.93905,1.21366,高元音,u,跪,201DTtnlm10256跪,01当涂,01塘南,001徐大保
0712_row_00000162,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0257.wav,1.05013,1.45661,高元音,u,危,201DTtnlm10257危,01当涂,01塘南,001徐大保
0712_row_00000163,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0258.wav,1.28207,1.73634,高元音,u,类,,01当涂,01塘南,001徐大保
0712_row_00000164,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0259.wav,1.9897,2.32739,高元音,u,醉,201DTtnlm10259醉,01当涂,01塘南,001徐大保
0712_row_00000165,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0260.wav,1.58035,1.90609,高元音,u,追,201DTtnlm10260追,01当涂,01塘南,001徐大保
0712_row_00000166,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0261.wav,0.8076,1.26202,高元音,u,锤,,01当涂,01塘南,001徐大保
0712_row_00000167,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0262.wav,1.08175,1.44202,高元音,u,水,,01当涂,01塘南,001徐大保
0712_row_00000168,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0263.wav,1.48362,1.76962,高元音,u,龟,201DTtnlm10263龟,01当涂,01塘南,001徐大保
0712_row_00000169,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0265.wav,0.91752,1.28663,高元音,u,柜,,01当涂,01塘南,001徐大保
0712_row_00000170,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0267.wav,0.80782,1.18054,中高元音,e,飞,,01当涂,01塘南,001徐大保
0712_row_00000171,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0268.wav,1.36466,1.76783,中高元音,e,费,,01当涂,01塘南,001徐大保
0712_row_00000172,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0270.wav,0.7865,1.11362,中高元音,e,尾,201DTtnlm10270尾,01当涂,01塘南,001徐大保
0712_row_00000173,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0271.wav,1.1162,1.45396,中高元音,e,味,201DTtnlm10271味,01当涂,01塘南,001徐大保
0712_row_00000174,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0272.wav,1.6182,1.87768,高元音,u,鬼,201DTtnlm10272鬼,01当涂,01塘南,001徐大保
0712_row_00000175,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0273.wav,1.26682,1.61223,高元音,u,贵,201DTtnlm10273贵,01当涂,01塘南,001徐大保
0712_row_00000176,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0274.wav,0.97203,1.36398,高元音,u,围,201DTtnlm10274围,01当涂,01塘南,001徐大保
0712_row_00000177,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0275.wav,1.70124,2.04986,高元音,u,胃,201DTtnlm10275胃,01当涂,01塘南,001徐大保
0712_row_00000178,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0278.wav,1.03623,1.39037,中低元音,ɔ,毛,201DTtnlm10278毛,01当涂,01塘南,001徐大保
0712_row_00000179,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0279.wav,1.18909,1.52931,低元音,a,帽,201DTtnlm10279帽,01当涂,01塘南,001徐大保
0712_row_00000180,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0283.wav,1.1384,1.4128,低元音,a,道,201DTtnlm10283道,01当涂,01塘南,001徐大保
0712_row_00000181,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0284.wav,1.67811,1.9976,中低元音,ɔ,脑,,01当涂,01塘南,001徐大保
0712_row_00000182,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0285.wav,0.96199,1.25408,低元音,a,老,,01当涂,01塘南,001徐大保
0712_row_00000183,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0286.wav,1.53369,1.77038,中低元音,ɔ,早,201DTtnlm10286早,01当涂,01塘南,001徐大保
0712_row_00000184,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0287.wav,1.59447,1.88978,中低元音,ɔ,灶,201DTtnlm10287灶,01当涂,01塘南,001徐大保
0712_row_00000185,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0288.wav,1.42714,1.7353,中低元音,ɔ,草,201DTtnlm10288草,01当涂,01塘南,001徐大保
0712_row_00000186,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0290.wav,1.13598,1.46642,中低元音,ɔ,造,,01当涂,01塘南,001徐大保
0712_row_00000187,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0292.wav,1.36923,1.69235,低元音,a,高,201DTtnlm10292高,01当涂,01塘南,001徐大保
0712_row_00000188,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0295.wav,1.38235,1.76433,低元音,a,好,,01当涂,01塘南,001徐大保
0712_row_00000189,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0296.wav,1.07366,1.44779,低元音,a,号,201DTtnlm10296号,01当涂,01塘南,001徐大保
0712_row_00000190,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0297.wav,1.41204,1.71646,中低元音,ɔ,包,201DTtnlm10297包,01当涂,01塘南,001徐大保
0712_row_00000191,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0299.wav,1.2206,1.54964,中低元音,ɔ,炮,201DTtnlm10299炮,01当涂,01塘南,001徐大保
0712_row_00000192,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0307.wav,0.92382,1.24605,低元音,a,敲,201DTtnlm10307敲,01当涂,01塘南,001徐大保
0712_row_00000193,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0308.wav,0.99708,1.43696,低元音,a,孝,,01当涂,01塘南,001徐大保
0712_row_00000194,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0309.wav,1.21001,1.58426,低元音,a,校,201DTtnlm10309校,01当涂,01塘南,001徐大保
0712_row_00000195,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0317.wav,1.25569,1.56027,低元音,a,照,201DTtnlm10317照,01当涂,01塘南,001徐大保
0712_row_00000196,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0319.wav,0.88077,1.28156,低元音,a,绕,,01当涂,01塘南,001徐大保
0712_row_00000197,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0320.wav,1.57601,1.99595,低元音,a,桥,,01当涂,01塘南,001徐大保
0712_row_00000198,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0331.wav,1.19427,1.45574,高元音,u,母,201DTtnlm10331母,01当涂,01塘南,001徐大保
0712_row_00000199,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0333.wav,1.42794,1.73475,中高元音,o,偷,201DTtnlm10333偷,01当涂,01塘南,001徐大保
0712_row_00000200,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0334.wav,1.48322,1.86459,中高元音,o,头,201DTtnlm10334头,01当涂,01塘南,001徐大保
0712_row_00000201,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0337.wav,1.21635,1.51004,中高元音,o,走,201DTtnlm10337走,01当涂,01塘南,001徐大保
0712_row_00000202,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0341.wav,1.42861,1.70035,中高元音,o,够,201DTtnlm10341够,01当涂,01塘南,001徐大保
0712_row_00000203,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0342.wav,1.05626,1.33911,中高元音,o,口,201DTtnlm10342口,01当涂,01塘南,001徐大保
0712_row_00000204,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0343.wav,1.08,1.46182,中高元音,o,藕,201DTtnlm10343藕,01当涂,01塘南,001徐大保
0712_row_00000205,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0344.wav,1.12732,1.44385,中高元音,o,后,201DTtnlm10344后,01当涂,01塘南,001徐大保
0712_row_00000206,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0345.wav,1.91257,2.25512,中高元音,o,厚,201DTtnlm10345厚,01当涂,01塘南,001徐大保
0712_row_00000207,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0346.wav,1.30398,1.71375,高元音,u,富,,01当涂,01塘南,001徐大保
0712_row_00000208,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0347.wav,1.47816,1.91277,高元音,u,副,,01当涂,01塘南,001徐大保
0712_row_00000209,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0348.wav,1.02928,1.52627,高元音,u,浮,,01当涂,01塘南,001徐大保
0712_row_00000210,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0349.wav,0.72038,1.1854,高元音,u,妇,,01当涂,01塘南,001徐大保
0712_row_00000211,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0354.wav,1.47212,1.88579,中高元音,o,抽,,01当涂,01塘南,001徐大保
0712_row_00000212,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0362.wav,1.32684,1.64522,中高元音,o,九,,01当涂,01塘南,001徐大保
0712_row_00000213,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0363.wav,0.74486,1.21578,中高元音,o,球,,01当涂,01塘南,001徐大保
0712_row_00000214,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0364.wav,0.95259,1.3028,中高元音,o,舅,201DTtnlm10364舅,01当涂,01塘南,001徐大保
0712_row_00000215,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0365.wav,0.97994,1.33675,中高元音,o,旧,,01当涂,01塘南,001徐大保
0712_row_00000216,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0366.wav,1.16213,1.57857,中高元音,o,牛,201DTtnlm10366牛,01当涂,01塘南,001徐大保
0712_row_00000217,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0367.wav,1.11758,1.62656,中高元音,o,休,,01当涂,01塘南,001徐大保
0712_row_00000218,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0368.wav,1.20653,1.58852,中高元音,o,优,,01当涂,01塘南,001徐大保
0712_row_00000219,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0369.wav,1.2906,1.61562,中高元音,o,有,201DTtnlm10369有,01当涂,01塘南,001徐大保
0712_row_00000220,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0370.wav,1.11481,1.46742,中高元音,o,右,201DTtnlm10370右,01当涂,01塘南,001徐大保
0712_row_00000221,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0371.wav,0.47958,0.98136,中高元音,o,油,201DTtnlm10371油,01当涂,01塘南,001徐大保
0712_row_00000222,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0373.wav,0.90878,1.30687,中高元音,o,幼,201DTtnlm10373幼,01当涂,01塘南,001徐大保
0712_row_00000223,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0376.wav,0.70804,1.0779,低元音,a,南,201DTtnlm10376南,01当涂,01塘南,001徐大保
0712_row_00000224,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0391.wav,1.15229,1.61764,低元音,a,三,,01当涂,01塘南,001徐大保
0712_row_00000225,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0393.wav,0.54212,0.81353,低元音,a,敢,201DTtnlm10393敢,01当涂,01塘南,001徐大保
0712_row_00000226,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0394.wav,1.49788,1.8002,低元音,a,喊,,01当涂,01塘南,001徐大保
0712_row_00000227,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0397.wav,1.26966,1.54212,低元音,a,赚,201DTtnlm10397赚,01当涂,01塘南,001徐大保
0712_row_00000228,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/01当涂/01塘南/001徐大保/ch1/0399.wav,1.67081,1.94112,低元音,a,减,201DTtnlm10399减,01当涂,01塘南,001徐大保
